date,adjusted_price,unadjusted_price
2017-10-05,3890,14200
2017-10-06,3780,13800
2017-10-09,3810,13900
2017-10-10,3750,13700
2017-10-11,3590,13100
2017-10-12,3480,12700
2017-10-13,3340,12200
2017-10-16,3450,12600
2017-10-17,3670,13400
2017-10-18,3640,13300
2017-10-19,3560,13000
2017-10-20,3560,13000
2017-10-23,3450,12600
2017-10-24,3560,13000
2017-10-25,3720,13600
2017-10-26,3720,13600
2017-10-27,3700,13500
2017-10-30,3640,13300
2017-10-31,3560,13000
2017-11-01,3590,13100
2017-11-02,3560,13000
2017-11-03,3500,12800
2017-11-06,3480,12700
2017-11-07,3420,12500
2017-11-08,3530,12900
2017-11-09,3610,13200
2017-11-10,3560,13000
2017-11-13,3560,13000
2017-11-14,3690,12600
2017-11-15,3750,12800
2017-11-16,3890,13300
2017-11-17,3810,13000
2017-11-20,3780,12900
2017-11-21,3810,13000
2017-11-22,3830,13100
2017-11-23,3860,13200
2017-11-24,3890,13300
2017-11-27,4070,13900
2017-11-28,3980,13600
2017-11-29,3890,13300
2017-11-30,3920,13400
2017-12-01,3810,13000
2017-12-04,3830,13100
2017-12-05,3810,13000
2017-12-06,3780,12900
2017-12-07,3780,12900
2017-12-08,3830,13100
2017-12-11,3920,13400
2017-12-12,3890,13300
2017-12-13,3830,13100
2017-12-14,3860,13200
2017-12-15,3810,13000
2017-12-18,3830,13100
2017-12-19,3830,13100
2017-12-20,3860,13200
2017-12-21,3830,13100
2017-12-22,3830,13100
2017-12-25,3810,13000
2017-12-26,3810,13000
2017-12-27,3750,12800
2017-12-28,3780,12900
2017-12-29,3780,12900
2018-01-02,3810,13000
2018-01-03,3950,13500
2018-01-04,3980,13600
2018-01-05,3950,13500
2018-01-08,4130,14100
2018-01-09,4300,14700
2018-01-10,4270,14600
2018-01-11,4650,15900
2018-01-12,4620,15800
2018-01-15,4650,15900
2018-01-16,4510,15400
2018-01-17,4480,15300
2018-01-18,4600,15700
2018-01-19,4600,15700
2018-01-22,4570,15600
2018-01-23,4980,17000
2018-01-24,5090,17400
2018-01-25,5090,17400
2018-01-26,5030,17200
2018-01-29,5150,17600
2018-01-30,5180,17700
2018-01-31,5150,17600
2018-02-01,4960,16000
2018-02-02,4900,15800
2018-02-05,4500,14500
2018-02-06,4310,13900
2018-02-07,4620,14900
2018-02-08,4440,14300
2018-02-09,4530,14600
2018-02-12,4650,15000
2018-02-13,4840,15600
2018-02-21,4870,15700
2018-02-22,4810,15500
2018-02-23,4870,15700
2018-02-26,4840,15600
2018-02-27,4840,15600
2018-02-28,4810,15500
2018-03-01,4650,15000
2018-03-02,4620,14900
2018-03-05,4470,14400
2018-03-06,4620,14900
2018-03-07,4590,14800
2018-03-08,4560,14700
2018-03-09,4870,15700
2018-03-12,5000,16100
2018-03-13,5000,16100
2018-03-14,4960,16000
2018-03-15,4930,15900
2018-03-16,5000,16100
2018-03-19,4900,15800
2018-03-20,5090,16400
2018-03-21,5000,16100
2018-03-22,4930,15900
2018-03-23,4810,15500
2018-03-26,4840,15600
2018-03-27,4810,15500
2018-03-28,4690,15100
2018-03-29,4690,15100
2018-03-30,4650,15000
2018-04-02,4720,15200
2018-04-03,4720,15200
2018-04-04,4930,15900
2018-04-05,5060,16300
2018-04-06,5400,17400
