date,stock_code,industry,weight_pct,asset_value,type_asset
2026-07-01,VIC,Bất động sản,7.02,3425600000,STOCK
2026-07-01,TCB,Ngân hàng,6.53,3184500000,STOCK
2026-07-01,HPG,Vật liệu xây dựng,6.45,3146500000,STOCK
2026-07-01,VIB,Ngân hàng,5.05,2465000000,STOCK
2026-07-01,VCB,Ngân hàng,4.25,2075500000,STOCK
2026-07-01,MSN,Thực phẩm - Đồ uống,3.66,1784700000,STOCK
2026-07-01,VPB,Ngân hàng,2.8,1364000000,STOCK
2026-07-01,BID,Ngân hàng,2.34,1140000000,STOCK
2026-07-01,SSI,Chứng khoán,2.17,1059750000,STOCK
2026-08-01,MSN,Thực phẩm - Đồ uống,8.08,4212000000,STOCK
2026-08-01,BSR,Sản xuất,6.63,3458000000,STOCK
2026-08-01,FPT,Công nghệ và thông tin,5.62,2928000000,STOCK
2026-08-01,VIC,Bất động sản,5.43,2832000000,STOCK
2026-08-01,STB,Ngân hàng,5.07,2642500000,STOCK
2026-08-01,VHM,Bất động sản,4.9,2555000000,STOCK
2026-08-01,PVT,Vận tải - Kho bãi,4.65,2424000000,STOCK
2026-08-01,VCB,Ngân hàng,4.61,2404000000,STOCK
2026-08-01,VIB,Ngân hàng,4.3,2242500000,STOCK
2026-08-01,HPG,Vật liệu xây dựng,4.24,2210000000,STOCK
