date,industry,weight_pct
2025-04-01,Công nghệ và thông tin,5.03
2025-04-01,Xây dựng,4.92
2025-04-01,Chứng khoán,3.67
2025-04-01,Thực phẩm - Đồ uống,3.48
2025-04-01,Vận tải - kho bãi,2.64
2025-04-01,SX Nhựa - Hóa chất,2.15
2025-04-01,Bán buôn,1.98
2025-04-01,Chế biến Thủy sản,1.26
2025-04-01,Thiết bị điện,0.99
2025-04-01,SX Thiết bị - máy móc,0.88
2025-04-01,Dịch vụ tư vấn - hỗ trợ,0.56
2025-04-01,Tiện ích,0.55
2025-04-01,Khai khoáng,0.53
2025-05-01,Bất động sản,27.49
2025-05-01,Ngân hàng,27.03
2025-05-01,Bán lẻ,7.62
2025-05-01,Công nghệ và thông tin,4.95
2025-05-01,Vật liệu xây dựng,4.92
2025-05-01,Vận tải - kho bãi,3.61
2025-05-01,Xây dựng,3.49
2025-05-01,Chứng khoán,2.72
2025-05-01,Bán buôn,2.57
2025-05-01,Thực phẩm - Đồ uống,2.28
2025-05-01,SX Nhựa - Hóa chất,1.73
2025-05-01,Thiết bị điện,1.68
2025-05-01,Tiện ích,1.14
2025-05-01,Dịch vụ tư vấn - hỗ trợ,0.39
2025-05-01,SX Phụ trợ,0.12
2025-06-01,Ngân hàng,30.39
2025-06-01,Bất động sản,20.27
2025-06-01,Bán lẻ,8.85
2025-06-01,Vật liệu xây dựng,5.02
2025-06-01,Công nghệ và thông tin,4.77
2025-06-01,SX Nhựa - Hóa chất,4.57
2025-06-01,Bán buôn,3.86
2025-06-01,Thực phẩm - Đồ uống,3.34
2025-06-01,Xây dựng,3.03
2025-06-01,Vận tải - kho bãi,2.83
2025-06-01,Chứng khoán,2.37
2025-06-01,Tiện ích,1.49
2025-06-01,Thiết bị điện,0.88
2025-06-01,Khai khoáng,0.58
2025-07-01,Ngân hàng,27.83
2025-07-01,Bất động sản,19.09
2025-07-01,Bán lẻ,7.6
2025-07-01,Chứng khoán,6.72
2025-07-01,Công nghệ và thông tin,4.64
2025-07-01,Vật liệu xây dựng,4.62
2025-07-01,SX Nhựa - Hóa chất,2.7
2025-07-01,Vận tải - kho bãi,2.67
2025-07-01,Xây dựng,2.39
2025-07-01,Thực phẩm - Đồ uống,2.04
2025-07-01,Thiết bị điện,1.94
2025-07-01,Bán buôn,1.28
2025-07-01,Khai khoáng,0.43
2025-07-01,Tiện ích,0.26
2025-07-01,SX Phụ trợ,0.17
2025-07-01,Chế biến Thủy sản,0.01
2025-08-01,Ngân hàng,35.96
2025-08-01,Bất động sản,21.29
2025-08-01,Chứng khoán,11.29
2025-08-01,Bán lẻ,5.85
2025-08-01,Vật liệu xây dựng,4.11
2025-08-01,Vận tải - kho bãi,2.94
2025-08-01,Xây dựng,2.23
2025-08-01,Công nghệ và thông tin,1.98
2025-08-01,SX Nhựa - Hóa chất,1.38
2025-08-01,Thực phẩm - Đồ uống,1.26
2025-08-01,Thiết bị điện,1.25
2025-08-01,Bán buôn,0.88
2025-08-01,Khai khoáng,0.35
2025-08-01,Chế biến Thủy sản,0.26
2025-08-01,Tiện ích,0.01
2025-09-01,Ngân hàng,27.96
2025-09-01,Bất động sản,24.43
2025-09-01,Chứng khoán,9.24
2025-09-01,Bán lẻ,6.15
2025-09-01,Vật liệu xây dựng,5.76
2025-09-01,Vận tải - kho bãi,4.1
2025-09-01,Xây dựng,2.74
2025-09-01,Thiết bị điện,2.31
2025-09-01,Thực phẩm - Đồ uống,1.31
2025-09-01,Bán buôn,0.81
2025-09-01,Chế biến Thủy sản,0.79
2025-09-01,Khai khoáng,0.7
2025-09-01,SX Nhựa - Hóa chất,0.43
2025-09-01,Công nghệ và thông tin,0.26
2025-09-01,SX Phụ trợ,0.08
2025-10-01,Bất động sản,26.59
2025-10-01,Ngân hàng,25.8
2025-10-01,Bán lẻ,7.2
2025-10-01,Chứng khoán,5.61
2025-10-01,Vật liệu xây dựng,4.27
2025-10-01,Công nghệ và thông tin,4.24
2025-10-01,Xây dựng,2.68
2025-10-01,Thiết bị điện,2.17
2025-10-01,Thực phẩm - Đồ uống,2.07
2025-10-01,Vận tải - kho bãi,1.64
2025-10-01,SX Nhựa - Hóa chất,0.56
2025-10-01,Bán buôn,0.37
2025-10-01,Chế biến Thủy sản,0.28
2025-10-01,SX Phụ trợ,0.15
2025-11-01,Bất động sản,33.11
2025-11-01,Ngân hàng,23.63
2025-11-01,Chứng khoán,6.65
2025-11-01,Bán lẻ,6.15
2025-11-01,Công nghệ và thông tin,3.83
2025-11-01,Vật liệu xây dựng,3.7
2025-11-01,Vận tải - kho bãi,3.09
2025-11-01,Khai khoáng,1.75
2025-11-01,Xây dựng,1.67
2025-11-01,Thiết bị điện,1.38
2025-11-01,Thực phẩm - Đồ uống,1.27
2025-11-01,Tiện ích,1.05
2025-11-01,SX Nhựa - Hóa chất,0.99
2025-11-01,Chế biến Thủy sản,0.89
2025-11-01,Bảo hiểm,0.26
2025-11-01,SX Phụ trợ,0.18
2025-12-01,Ngân hàng,26.71
2025-12-01,Bất động sản,26.22
2025-12-01,Chứng khoán,8.51
2025-12-01,Bán lẻ,8.23
2025-12-01,Công nghệ và thông tin,3.03
2025-12-01,Khai khoáng,2.92
2025-12-01,Vật liệu xây dựng,2.76
2025-12-01,Thực phẩm - Đồ uống,2.42
2025-12-01,Vận tải - kho bãi,2.04
2025-12-01,Thiết bị điện,0.99
2025-12-01,Bán buôn,0.87
2025-12-01,Dịch vụ lưu trú - ăn uống - giải trí,0.73
2025-12-01,Tiện ích,0.44
2025-12-01,Xây dựng,0.39
2025-12-01,Bảo hiểm,0.17
2025-12-01,SX Phụ trợ,0.07
2026-01-01,Ngân hàng,30.06
2026-01-01,Bán lẻ,9.54
2026-01-01,Bất động sản,9.51
2026-01-01,Chứng khoán,8.0
2026-01-01,Công nghệ và thông tin,6.28
2026-01-01,Khai khoáng,3.8
2026-01-01,Tiện ích,3.57
2026-01-01,Vật liệu xây dựng,3.52
2026-01-01,Thực phẩm - Đồ uống,3.39
2026-01-01,Bán buôn,3.05
2026-01-01,Vận tải - kho bãi,2.71
2026-01-01,SX Phụ trợ,1.1
2026-01-01,Bảo hiểm,0.94
2026-01-01,Dịch vụ lưu trú - ăn uống - giải trí,0.6
2026-01-01,Xây dựng,0.53
2026-01-01,SX Nhựa - Hóa chất,0.38
2026-01-01,Chế biến Thủy sản,0.38
2026-02-01,Ngân hàng,25.97
2026-02-01,Bất động sản,11.9
2026-02-01,Bán lẻ,9.17
2026-02-01,Chứng khoán,6.12
2026-02-01,Khai khoáng,5.27
2026-02-01,Vật liệu xây dựng,4.61
2026-02-01,Vận tải - kho bãi,4.31
2026-02-01,Công nghệ và thông tin,3.85
2026-02-01,Bán buôn,3.56
2026-02-01,Tiện ích,3.55
2026-02-01,Thực phẩm - Đồ uống,3.3
2026-02-01,SX Phụ trợ,1.68
2026-02-01,Bảo hiểm,1.51
2026-02-01,Xây dựng,1.31
2026-02-01,Chế biến Thủy sản,0.91
2026-02-01,SX Nhựa - Hóa chất,0.84
2026-02-01,SX Hàng gia dụng,0.63
2026-02-01,Thiết bị điện,0.31
2026-03-01,Ngân hàng,29.28
2026-03-01,Bất động sản,9.27
2026-03-01,Bán lẻ,7.95
2026-03-01,Chứng khoán,5.69
2026-03-01,Vật liệu xây dựng,5.68
2026-03-01,Tiện ích,4.07
2026-03-01,Vận tải - kho bãi,3.98
2026-03-01,Bán buôn,3.59
2026-03-01,Khai khoáng,2.57
2026-03-01,Bảo hiểm,2.31
2026-03-01,Xây dựng,2.27
2026-03-01,Thực phẩm - Đồ uống,2.06
2026-03-01,Công nghệ và thông tin,1.98
2026-03-01,SX Nhựa - Hóa chất,1.72
2026-03-01,SX Phụ trợ,0.92
2026-03-01,SX Hàng gia dụng,0.86
2026-03-01,Chế biến Thủy sản,0.76
2026-04-01,Ngân hàng,27.99
2026-04-01,Bất động sản,22.86
2026-04-01,Vật liệu xây dựng,6.94
2026-04-01,Bán lẻ,6.58
2026-04-01,Tiện ích,3.58
2026-04-01,Chứng khoán,3.18
2026-04-01,Thực phẩm - Đồ uống,3.0
2026-04-01,Bán buôn,2.71
2026-04-01,Vận tải - kho bãi,2.19
2026-04-01,Công nghệ và thông tin,2.08
2026-04-01,Xây dựng,1.89
2026-04-01,Thiết bị điện,1.83
2026-04-01,Bảo hiểm,1.13
2026-04-01,SX Nhựa - Hóa chất,0.92
2026-04-01,Khai khoáng,0.89
2026-04-01,SX Hàng gia dụng,0.58
2026-04-01,Chế biến Thủy sản,0.46
2026-04-01,Nông - Lâm - Ngư,0.32
2026-04-01,SX Phụ trợ,0.17
2026-05-01,Ngân hàng,30.05
2026-05-01,Bất động sản,20.43
2026-05-01,Bán lẻ,6.32
2026-05-01,Chứng khoán,5.38
2026-05-01,Vật liệu xây dựng,5.05
2026-05-01,Công nghệ và thông tin,3.4
2026-05-01,Xây dựng,2.96
2026-05-01,Thiết bị điện,2.87
2026-05-01,Vận tải - kho bãi,2.69
2026-05-01,Tiện ích,2.34
2026-05-01,Bán buôn,1.91
2026-05-01,Thực phẩm - Đồ uống,1.02
2026-05-01,SX Phụ trợ,1.02
2026-05-01,Khai khoáng,0.67
2026-05-01,SX Nhựa - Hóa chất,0.23
2026-05-01,Nông - Lâm - Ngư,0.17
2026-05-01,Sản phẩm cao su,0.06
2026-06-01,Ngân hàng,32.53
2026-06-01,Bất động sản,18.51
2026-06-01,Bán lẻ,9.12
2026-06-01,Chứng khoán,5.55
2026-06-01,Vật liệu xây dựng,4.43
2026-06-01,Xây dựng,4.35
2026-06-01,Tiện ích,2.86
2026-06-01,Vận tải - kho bãi,2.81
2026-06-01,Công nghệ và thông tin,2.45
2026-06-01,Bán buôn,2.08
2026-06-01,Thiết bị điện,1.57
2026-06-01,Khai khoáng,1.09
2026-06-01,Thực phẩm - Đồ uống,0.98
2026-06-01,Sản phẩm cao su,0.27
2026-06-01,SX Phụ trợ,0.24
2026-07-01,Ngân hàng,28.22
2026-07-01,Bất động sản,15.24
2026-07-01,Bán lẻ,7.63
2026-07-01,Vật liệu xây dựng,3.91
2026-07-01,Chứng khoán,3.37
2026-07-01,Thực phẩm - Đồ uống,2.64
2026-07-01,Vận tải - kho bãi,2.03
2026-07-01,Tiện ích,2.02
2026-07-01,Xây dựng,1.56
2026-07-01,SX Phụ trợ,1.38
2026-07-01,Bán buôn,1.07
2026-07-01,Công nghệ và thông tin,1.06
2026-07-01,SX Nhựa - Hóa chất,0.82
2026-07-01,Khai khoáng,0.64
2026-07-01,Sản phẩm cao su,0.08
