date,industry,weight_pct
2025-04-01,Ngân hàng,10.159999999999998
2025-04-01,Bán lẻ,6.7
2025-04-01,Vật liệu,3.12
2025-04-01,Sản xuất,2.38
2025-04-01,Chứng khoán,1.69
2025-04-01,Bảo hiểm,1.13
2025-05-01,Ngân hàng,33.65
2025-05-01,Bán lẻ,8.94
2025-05-01,Chứng khoán,6.38
2025-05-01,Vật liệu,6.3100000000000005
2025-05-01,Sản xuất,4.67
2025-05-01,Thực phẩm,4.25
2025-05-01,Ô tô,4.2
2025-05-01,Bảo hiểm,4.14
2025-05-01,BĐS,3.65
2025-05-01,Công nghệ,3.47
2025-05-01,Xây dựng,2.04
2025-05-01,Dầu khí,1.43
2025-06-01,Ngân hàng,36.23
2025-06-01,Bán lẻ,8.950000000000001
2025-06-01,Vật liệu,6.42
2025-06-01,Ô tô,4.83
2025-06-01,Chứng khoán,4.66
2025-06-01,BĐS,4.54
2025-06-01,Sản xuất,4.52
2025-06-01,Xây dựng,4.27
2025-06-01,Bảo hiểm,4.2
2025-06-01,Thực phẩm,4.11
2025-06-01,Công nghệ,3.4
2025-06-01,Dầu khí,3.12
2025-06-01,Đồ uống,1.69
2025-06-01,Hạ tầng,0.98
2025-07-01,Ngân hàng,40.15
2025-07-01,Chứng khoán,10.1
2025-07-01,Bán lẻ,7.22
2025-07-01,Vật liệu,6.459999999999999
2025-07-01,Công nghệ,5.71
2025-07-01,BĐS,4.74
2025-07-01,Ô tô,4.06
2025-07-01,Thực phẩm,3.38
2025-07-01,Bảo hiểm,3.12
2025-07-01,Xây dựng,2.91
2025-07-01,Dầu khí,2.55
2025-07-01,Hạ tầng,1.54
2025-07-01,Đồ uống,1.37
2025-08-01,Ngân hàng,40.14
2025-08-01,BĐS,14.770000000000003
2025-08-01,Chứng khoán,8.809999999999999
2025-08-01,Vật liệu,7.619999999999999
2025-08-01,Bán lẻ,5.57
2025-08-01,Bảo hiểm,3.21
2025-08-01,Ô tô,2.75
2025-08-01,Công nghệ,2.47
2025-08-01,Dầu khí,2.16
2025-08-01,Xây dựng,1.46
2025-08-01,Hạ tầng,1.29
2025-08-01,Đồ uống,1.15
2025-09-01,Ngân hàng,40.87
2025-09-01,BĐS,17.7
2025-09-01,Chứng khoán,9.15
2025-09-01,Vật liệu,8.72
2025-09-01,Bán lẻ,5.92
2025-09-01,Bảo hiểm,3.51
