date,industry,weight_pct
2026-03-01,Ngân hàng,20.9
2026-03-01,Chứng khoán,10.5
2026-03-01,Công nghệ và thông tin,5.4
2026-03-01,Xây dựng,4.4
2026-03-01,Vật liệu xây dựng,4.4
2026-03-01,Bán lẻ,4.1
2026-03-01,Thực phẩm - Đồ uống,4.0
2026-07-01,Ngân hàng,20.9
2026-07-01,Chứng khoán,10.5
2026-07-01,Công nghệ và thông tin,5.4
2026-07-01,Xây dựng,4.4
2026-07-01,Vật liệu xây dựng,4.4
2026-07-01,Bán lẻ,4.1
2026-07-01,Thực phẩm - Đồ uống,4.0
