date,stock_code,industry,weight_pct,asset_value,type_asset
2025-02-01,TCB,Ngân hàng,15.01,34974000000,STOCK
2025-02-01,ACB,Ngân hàng,14.67,34190000000,STOCK
2025-02-01,QTP,Điện,7.21,16800000000,STOCK
2025-02-01,VRE,BĐS,4.93,11484000000,STOCK
2025-02-01,HPG,Vật liệu,4.87,11340000000,STOCK
2025-02-01,PLX,Dầu khí,4.86,11323000000,STOCK
2025-02-01,VPB,Ngân hàng,4.8,11174700000,STOCK
2025-02-01,VIB,Ngân hàng,4.68,10893750000,STOCK
2025-02-01,VEA,Sản xuất,4.5,10478000000,STOCK
2025-02-01,CTG,Ngân hàng,4.28,9960871500,STOCK
2025-02-01,PNJ,Bán lẻ,4.24,9870000000,STOCK
2025-02-01,QNS,Thực phẩm,4.11,9576000000,STOCK
2025-02-01,STB,Ngân hàng,4.1,9562500000,STOCK
2025-02-01,IJC,BĐS,3.3,7696000000,STOCK
2025-02-01,DPR,Ô tô,3.25,7584000000,STOCK
2025-02-01,VHM,BĐS,2.48,5768000000,STOCK
2025-02-01,REE,Hạ tầng,1.24,2896000000,STOCK
2025-03-01,ACB,Ngân hàng,14.75,37440000000,STOCK
2025-03-01,TCB,Ngân hàng,14.52,36850000000,STOCK
2025-03-01,VRE,BĐS,4.98,12639000000,STOCK
2025-03-01,HPG,Vật liệu,4.85,12305000000,STOCK
2025-03-01,VIB,Ngân hàng,4.81,12207750000,STOCK
2025-03-01,PLX,Dầu khí,4.8,12181400000,STOCK
2025-03-01,PNJ,Bán lẻ,4.79,12161800000,STOCK
2025-03-01,QNS,Thực phẩm,4.78,12138000000,STOCK
2025-03-01,VPB,Ngân hàng,4.75,12065000000,STOCK
2025-03-01,VEA,Sản xuất,4.61,11687000000,STOCK
2025-03-01,SSI,Chứng khoán,4.2,10660000000,STOCK
2025-03-01,CTG,Ngân hàng,3.92,9948870450,STOCK
2025-03-01,STB,Ngân hàng,3.77,9575000000,STOCK
2025-03-01,IJC,BĐS,2.84,7202000000,STOCK
2025-03-01,VHM,BĐS,2.83,7182000000,STOCK
2025-03-01,TCI,Chứng khoán,2.26,5736852000,STOCK
2025-03-01,REE,Hạ tầng,1.13,2856000000,STOCK
2025-03-01,DPR,Ô tô,0.19,486500000,STOCK
2025-04-01,TCB,Ngân hàng,14.63,36820000000,STOCK
2025-04-01,ACB,Ngân hàng,14.24,35834500000,STOCK
2025-04-01,VRE,BĐS,6.2,15609000000,STOCK
2025-04-01,HPG,Vật liệu,4.86,12240000000,STOCK
2025-04-01,PLX,Dầu khí,4.72,11865000000,STOCK
2025-04-01,PNJ,Bán lẻ,4.66,11731500000,STOCK
2025-04-01,QNS,Thực phẩm,4.64,11679000000,STOCK
2025-04-01,VEA,Sản xuất,4.48,11281000000,STOCK
2025-04-01,VIB,Ngân hàng,4.48,11277500000,STOCK
2025-04-01,VPB,Ngân hàng,4.47,11254000000,STOCK
2025-04-01,STB,Ngân hàng,3.88,9775000000,STOCK
2025-04-01,DXG,BĐS,3.61,9090000000,STOCK
2025-04-01,CTG,Ngân hàng,3.55,8928781200,STOCK
2025-04-01,VHM,BĐS,3.25,8176000000,STOCK
2025-04-01,IJC,BĐS,3.24,8155000000,STOCK
2025-04-01,PVT,Dầu khí,3.15,7923000000,STOCK
2025-04-01,TCI,Chứng khoán,2.19,5502480000,STOCK
2025-04-01,REE,Hạ tầng,1.09,2740000000,STOCK
2025-04-01,DPR,Ô tô,0.14,351500000,STOCK
2025-05-01,TCB,Ngân hàng,14.98,40194000000,STOCK
2025-05-01,ACB,Ngân hàng,14.02,37610750000,STOCK
2025-05-01,PNJ,Bán lẻ,5.07,13612500000,STOCK
2025-05-01,VPB,Ngân hàng,4.89,13103500000,STOCK
2025-05-01,HPG,Vật liệu,4.8,12875000000,STOCK
2025-05-01,VIB,Ngân hàng,4.67,12530000000,STOCK
2025-05-01,VRE,BĐS,4.61,12375000000,STOCK
2025-05-01,QNS,Thực phẩm,4.53,12138000000,STOCK
2025-05-01,PLX,Dầu khí,4.5,12075000000,STOCK
2025-05-01,VEA,Sản xuất,4.24,11368000000,STOCK
2025-05-01,PVT,Dầu khí,3.68,9877500000,STOCK
2025-05-01,CTG,Ngân hàng,3.43,9192804300,STOCK
2025-05-01,IJC,BĐS,3.31,8890000000,STOCK
2025-05-01,DXG,BĐS,3.04,8145000000,STOCK
2025-05-01,STB,Ngân hàng,3.03,8140000000,STOCK
2025-05-01,VHM,BĐS,2.31,6208000000,STOCK
2025-05-01,TCI,Chứng khoán,2.2,5895100000,STOCK
2025-05-01,REE,Hạ tầng,1.07,2868000000,STOCK
2025-05-01,DPR,Ô tô,0.14,384000000,STOCK
2025-06-01,ACB,Ngân hàng,12.86,35145000000,STOCK
2025-06-01,TCB,Ngân hàng,10.01,27360000000,STOCK
2025-06-01,PNJ,Bán lẻ,5.02,13711500000,STOCK
2025-06-01,VIB,Ngân hàng,4.69,12810000000,STOCK
2025-06-01,VPB,Ngân hàng,4.6,12580000000,STOCK
2025-06-01,HPG,Vật liệu,4.57,12485000000,STOCK
2025-06-01,QNS,Thực phẩm,3.83,10472000000,STOCK
2025-06-01,VEA,Sản xuất,3.6,9825000000,STOCK
2025-06-01,PVT,Dầu khí,3.46,9451200000,STOCK
2025-06-01,IJC,BĐS,3.2,8750000000,STOCK
2025-06-01,PLX,Dầu khí,3.13,8567500000,STOCK
2025-06-01,VRE,BĐS,2.25,6162500000,STOCK
2025-06-01,TCI,Chứng khoán,2.1,5725660000,STOCK
2025-06-01,CTG,Ngân hàng,0.77,2095000000,STOCK
2025-06-01,DXG,BĐS,0.47,1292850000,STOCK
2025-06-01,DPR,Ô tô,0.15,411500000,STOCK
2025-06-01,REE,Hạ tầng,0.15,408600000,STOCK
