date,industry,weight_pct
2025-02-01,Ngân hàng,20.740000000000002
2025-02-01,Bán lẻ,6.83
2025-02-01,Công nghệ,6.54
2025-02-01,Hạ tầng,4.29
2025-02-01,BĐS,4.210000000000001
2025-02-01,Thực phẩm,3.81
2025-02-01,Xây dựng,3.4000000000000004
2025-02-01,Vật liệu,3.29
2025-02-01,Tiện ích,2.5
2025-02-01,Bảo hiểm,1.91
2025-02-01,Chứng khoán,1.9
2025-02-01,Dầu khí,1.41
2025-02-01,Đồ uống,0.69
2025-02-01,Dịch vụ,0.63
2025-03-01,Ngân hàng,20.77
2025-03-01,Bán lẻ,6.77
2025-03-01,Công nghệ,5.73
2025-03-01,BĐS,5.37
2025-03-01,Hạ tầng,4.16
2025-03-01,Thực phẩm,3.64
2025-03-01,Xây dựng,3.17
2025-03-01,Vật liệu,3.04
2025-03-01,Tiện ích,2.45
2025-03-01,Bảo hiểm,1.88
2025-03-01,Chứng khoán,1.8
2025-03-01,Dầu khí,1.18
2025-03-01,Dịch vụ,0.9
2025-03-01,Đồ uống,0.63
2025-04-01,Ngân hàng,21.270000000000003
2025-04-01,Bán lẻ,7.19
2025-04-01,BĐS,5.7700000000000005
2025-04-01,Công nghệ,5.45
2025-04-01,Hạ tầng,4.07
2025-04-01,Thực phẩm,3.65
2025-04-01,Vật liệu,3.04
2025-04-01,Xây dựng,3.01
2025-04-01,Tiện ích,2.9
2025-04-01,Bảo hiểm,1.71
2025-04-01,Chứng khoán,1.56
2025-04-01,Dầu khí,1.03
2025-04-01,Dịch vụ,0.8
2025-04-01,Đồ uống,0.66
2025-05-01,Ngân hàng,20.79
2025-05-01,Bán lẻ,7.21
2025-05-01,BĐS,7.13
2025-05-01,Công nghệ,5.41
2025-05-01,Hạ tầng,3.68
2025-05-01,Thực phẩm,3.36
2025-05-01,Vật liệu,2.86
2025-05-01,Xây dựng,2.8200000000000003
2025-05-01,Tiện ích,2.79
2025-05-01,Bảo hiểm,1.75
2025-05-01,Chứng khoán,1.48
2025-05-01,Dầu khí,1.03
2025-05-01,Dịch vụ,0.82
2025-05-01,Đồ uống,0.62
2025-06-01,Ngân hàng,21.55
