date,stock_code,industry,weight_pct,asset_value,type_asset
2026-07-01,VHM,Bất động sản,4.9,4294900000,STOCK
2026-07-01,VIC,Bất động sản,4.08,3575470000,STOCK
2026-07-01,VPB,Ngân hàng,3.43,3003280000,STOCK
2026-07-01,HPG,Vật liệu xây dựng,3.27,2864400000,STOCK
2026-07-01,MBB,Ngân hàng,3.16,2769750000,STOCK
2026-07-01,TCB,Ngân hàng,2.95,2582340000,STOCK
2026-07-01,HDB,Ngân hàng,2.93,2564049600,STOCK
2026-07-01,STB,Ngân hàng,2.85,2495500000,STOCK
2026-07-01,CTG,Ngân hàng,2.75,2409176000,STOCK
2026-08-01,VIC,Bất động sản,4.31,3941200000,STOCK
2026-08-01,VCB,Ngân hàng,3.88,3545900000,STOCK
2026-08-01,VHM,Bất động sản,3.82,3489400000,STOCK
2026-08-01,VPB,Ngân hàng,3.68,3366580000,STOCK
2026-08-01,HDB,Ngân hàng,3.46,3164974400,STOCK
2026-08-01,MBB,Ngân hàng,3.26,2979943250,STOCK
2026-08-01,TCB,Ngân hàng,3.26,2979280000,STOCK
2026-08-01,HPG,Vật liệu xây dựng,3.19,2917200000,STOCK
