date,industry,weight_pct
2026-02-01,Ô tô,2.02
2026-02-01,Xây dựng,1.97
2026-02-01,BĐS,1.89
2026-02-01,Thực phẩm,1.88
2026-02-01,Đồ uống,1.8
2026-02-01,Tiện ích,1.43
2026-02-01,Điện,1.08
2026-02-01,Sản xuất,0.83
2026-02-01,Logistics,0.55
2026-03-01,Ngân hàng,13.58
2026-03-01,Bán lẻ,7.9799999999999995
2026-03-01,Vật liệu,7.26
2026-03-01,Thực phẩm,3.44
2026-03-01,Chứng khoán,2.6
2026-03-01,BĐS,2.0799999999999996
2026-03-01,Ô tô,2.07
2026-03-01,Xây dựng,1.84
2026-03-01,Đồ uống,1.71
2026-03-01,Hạ tầng,1.63
2026-03-01,Tiện ích,1.43
2026-03-01,Dầu khí,0.95
2026-03-01,Logistics,0.54
2026-04-01,Ngân hàng,13.950000000000001
2026-04-01,Vật liệu,7.9
2026-04-01,Bán lẻ,7.73
2026-04-01,Thực phẩm,3.5300000000000002
2026-04-01,Chứng khoán,3.0700000000000003
2026-04-01,BĐS,2.8100000000000005
2026-04-01,Hạ tầng,2.34
2026-04-01,Ô tô,2.05
2026-04-01,Xây dựng,1.95
2026-04-01,Đồ uống,1.84
2026-04-01,Tiện ích,1.44
2026-04-01,Dầu khí,0.96
2026-04-01,Logistics,0.54
2026-05-01,Ngân hàng,14.52
2026-05-01,Vật liệu,8.49
2026-05-01,Bán lẻ,7.35
2026-05-01,Thực phẩm,3.4299999999999997
2026-05-01,Chứng khoán,2.96
2026-05-01,Hạ tầng,2.8899999999999997
2026-05-01,Ô tô,2.26
2026-05-01,Đồ uống,1.83
2026-05-01,Xây dựng,1.77
2026-05-01,BĐS,1.72
2026-05-01,Tiện ích,1.41
2026-05-01,Dầu khí,0.97
2026-05-01,Logistics,0.55
2026-06-01,Ngân hàng,14.620000000000001
2026-06-01,Vật liệu,8.85
2026-06-01,Bán lẻ,7.579999999999999
2026-06-01,Chứng khoán,3.48
2026-06-01,Thực phẩm,3.4
2026-06-01,Hạ tầng,3.36
2026-06-01,Ô tô,2.13
2026-06-01,Đồ uống,1.9
2026-06-01,Xây dựng,1.68
2026-06-01,BĐS,1.65
2026-06-01,Tiện ích,1.51
2026-06-01,Dầu khí,0.96
2026-06-01,Logistics,0.56
2026-07-01,Ngân hàng,13.95
2026-07-01,Vật liệu,9.39
2026-07-01,Bán lẻ,4.54
2026-07-01,Chứng khoán,3.5300000000000002
2026-07-01,Thực phẩm,3.3
2026-07-01,Ô tô,2.06
2026-07-01,Đồ uống,1.83
2026-07-01,BĐS,1.68
2026-07-01,Tiện ích,1.56
2026-07-01,Hạ tầng,1.43
2026-07-01,Dầu khí,1.0
2026-07-01,Xây dựng,0.78
2026-07-01,Logistics,0.54
