date,stock_code,industry,weight_pct,asset_value,type_asset
2026-07-01,VIC,Bất động sản,11.12,63352190000,STOCK
2026-07-01,HPG,Vật liệu xây dựng,10.4,59241065100,STOCK
2026-07-01,CTG,Ngân hàng,5.31,30235251200,STOCK
2026-07-01,MBB,Ngân hàng,5.24,29887717500,STOCK
2026-07-01,VEA,Sản xuất Thiết bị, máy móc,4.69,26742560000,STOCK
2026-07-01,VHM,Bất động sản,4.68,26658000000,STOCK
2026-07-01,VPB,Ngân hàng,4.35,24800000000,STOCK
2026-07-01,TCB,Ngân hàng,4.32,24607500000,STOCK
2026-07-01,MWG,Bán lẻ,4.24,24136470000,STOCK
2026-07-01,VCB,Ngân hàng,3.99,22729037700,STOCK
2026-08-01,VIC,Bất động sản,11.43,68440000000,STOCK
2026-08-01,HPG,Vật liệu xây dựng,10.07,60333066300,STOCK
2026-08-01,CTG,Ngân hàng,5.24,31364164800,STOCK
2026-08-01,MBB,Ngân hàng,4.97,29735103700,STOCK
2026-08-01,TCB,Ngân hàng,4.74,28390000000,STOCK
2026-08-01,MWG,Bán lẻ,4.57,27397500000,STOCK
2026-08-01,VEA,Sản xuất Thiết bị, máy móc,4.54,27213120000,STOCK
2026-08-01,VPB,Ngân hàng,4.41,26410000000,STOCK
2026-08-01,MSN,Thực phẩm - Đồ uống,4.12,24675300000,STOCK
2026-08-01,VCB,Ngân hàng,4.05,24237668900,STOCK
