date,stock_code,industry,weight_pct,asset_value,type_asset
2026-07-01,NAB,Ngân hàng,16.09,8819369100,STOCK
2026-07-01,DBD,Chăm sóc sức khỏe,11.28,6182550000,STOCK
2026-07-01,HPG,Vật liệu xây dựng,4.69,2569280000,STOCK
2026-07-01,CTG,Ngân hàng,4.67,2559048800,STOCK
2026-07-01,MWG,Bán lẻ,4.59,2516400000,STOCK
2026-07-01,KDH,Bất động sản,3.84,2102916950,STOCK
2026-07-01,VIX,Chứng khoán,3.79,2080000000,STOCK
2026-07-01,HHS,Bán buôn,3.35,1837360000,STOCK
2026-07-01,NLG,Bất động sản,3.11,1702740000,STOCK
2026-08-01,NAB,Ngân hàng,16.48,9307844700,STOCK
2026-08-01,DBD,Chăm sóc sức khỏe,10.67,6026425000,STOCK
2026-08-01,MWG,Bán lẻ,4.78,2700000000,STOCK
2026-08-01,CTG,Ngân hàng,4.7,2654597700,STOCK
2026-08-01,HPG,Vật liệu xây dựng,4.63,2616640000,STOCK
2026-08-01,VIX,Chứng khoán,4.19,2368800000,STOCK
2026-08-01,KDH,Bất động sản,3.88,2193300200,STOCK
2026-08-01,HHS,Bán buôn,3.77,2132650000,STOCK
2026-08-01,MBB,Ngân hàng,3.56,2010275000,STOCK
2026-08-01,NTP,Sản xuất Nhựa - Hóa chất,3.47,1961916000,STOCK
