date,industry,weight_pct
2025-02-01,Ngân hàng,35.01
2025-02-01,Hạ tầng,8.26
2025-02-01,Viễn thông,7.01
2025-02-01,BĐS,6.920000000000001
2025-02-01,Bán lẻ,6.79
2025-02-01,Bảo hiểm,6.72
2025-02-01,Vật liệu,6.37
2025-02-01,Công nghệ,4.92
2025-02-01,Dầu khí,3.5300000000000002
2025-02-01,Đồ uống,2.6
2025-02-01,Dược phẩm,1.98
2025-02-01,Tiện ích,1.61
2025-02-01,Dịch vụ,1.16
2025-02-01,Xây dựng,0.79
2025-02-01,Chứng khoán,0.15
2025-03-01,Ngân hàng,39.69
2025-03-01,Hạ tầng,8.64
2025-03-01,Vật liệu,6.32
2025-03-01,Bán lẻ,6.01
2025-03-01,Bảo hiểm,5.87
2025-03-01,Viễn thông,5.17
2025-03-01,BĐS,4.83
2025-03-01,Dầu khí,4.22
2025-03-01,Công nghệ,3.35
2025-03-01,Chứng khoán,2.94
2025-03-01,Đồ uống,2.31
2025-03-01,Dược phẩm,1.73
2025-03-01,Tiện ích,1.72
2025-03-01,Dịch vụ,0.95
2025-04-01,Ngân hàng,32.449999999999996
2025-04-01,Hạ tầng,9.85
2025-04-01,Vật liệu,9.32
2025-04-01,Dầu khí,5.82
2025-04-01,Bán lẻ,5.5600000000000005
2025-04-01,Viễn thông,5.289999999999999
2025-04-01,Bảo hiểm,4.79
2025-04-01,BĐS,4.54
2025-04-01,Chứng khoán,4.29
2025-04-01,Công nghệ,3.71
2025-04-01,Tiện ích,2.09
2025-04-01,Dược phẩm,1.87
2025-04-01,Dịch vụ,0.82
2025-05-01,Ngân hàng,30.810000000000002
2025-05-01,Hạ tầng,9.46
2025-05-01,Vật liệu,8.81
2025-05-01,Dầu khí,5.800000000000001
2025-05-01,Bán lẻ,5.34
2025-05-01,Viễn thông,4.95
2025-05-01,BĐS,4.73
2025-05-01,Bảo hiểm,4.51
2025-05-01,Chứng khoán,3.69
2025-05-01,Công nghệ,3.55
2025-05-01,Tiện ích,1.93
2025-05-01,Dược phẩm,1.09
2025-05-01,Dịch vụ,0.81
2025-06-01,Ngân hàng,34.17
2025-06-01,Hạ tầng,10.2
2025-06-01,Vật liệu,9.44
2025-06-01,Bán lẻ,5.38
2025-06-01,Viễn thông,4.6899999999999995
2025-06-01,BĐS,4.6
2025-06-01,Bảo hiểm,4.57
2025-06-01,Dầu khí,4.36
2025-06-01,Công nghệ,4.31
2025-06-01,Chứng khoán,3.54
2025-06-01,Tiện ích,2.05
2025-06-01,Dược phẩm,1.04
2025-06-01,Dịch vụ,0.78
2025-07-01,Ngân hàng,34.14
2025-07-01,Hạ tầng,8.7
2025-07-01,Vật liệu,8.51
2025-07-01,Chứng khoán,5.83
2025-07-01,Bán lẻ,5.74
2025-07-01,BĐS,5.58
2025-07-01,Viễn thông,4.64
2025-07-01,Công nghệ,4.42
2025-07-01,Bảo hiểm,4.3
2025-07-01,Dầu khí,3.8
2025-07-01,Tiện ích,1.99
2025-07-01,Thực phẩm,1.92
2025-08-01,Ngân hàng,32.39
2025-08-01,Hạ tầng,8.899999999999999
2025-08-01,Vật liệu,8.45
2025-08-01,BĐS,6.48
2025-08-01,Bán lẻ,6.0
2025-08-01,Chứng khoán,5.55
2025-08-01,Bảo hiểm,4.93
2025-08-01,Công nghệ,4.29
2025-08-01,Viễn thông,4.08
2025-08-01,Dầu khí,3.51
2025-08-01,Thực phẩm,2.45
2025-08-01,Tiện ích,1.89
2025-08-01,Xây dựng,1.44
2025-09-01,Ngân hàng,36.699999999999996
2025-09-01,Vật liệu,8.58
2025-09-01,Hạ tầng,7.95
2025-09-01,Bán lẻ,6.5600000000000005
2025-09-01,BĐS,6.549999999999999
2025-09-01,Công nghệ,5.220000000000001
2025-09-01,Bảo hiểm,4.88
2025-09-01,Chứng khoán,4.16
2025-09-01,Viễn thông,4.01
2025-09-01,Xây dựng,3.02
2025-09-01,Dầu khí,2.88
2025-09-01,Thực phẩm,2.48
2025-09-01,Tiện ích,2.02
2025-10-01,Ngân hàng,33.83
2025-10-01,Bán lẻ,10.35
2025-10-01,Vật liệu,8.39
2025-10-01,Hạ tầng,6.89
2025-10-01,BĐS,6.68
2025-10-01,Công nghệ,5.930000000000001
2025-10-01,Bảo hiểm,4.53
2025-10-01,Viễn thông,3.91
2025-10-01,Xây dựng,3.28
2025-10-01,Dầu khí,2.9
2025-10-01,Tiện ích,2.01
2025-10-01,Chứng khoán,1.95
2025-10-01,Thực phẩm,1.7
2025-11-01,Ngân hàng,30.61
2025-11-01,Bán lẻ,13.73
2025-11-01,Vật liệu,9.190000000000001
2025-11-01,Công nghệ,8.84
2025-11-01,Hạ tầng,8.05
2025-11-01,BĐS,6.86
2025-11-01,Bảo hiểm,4.74
2025-11-01,Viễn thông,3.8499999999999996
2025-11-01,Xây dựng,3.27
2025-11-01,Dầu khí,3.04
2025-11-01,Tiện ích,1.98
2025-11-01,Chứng khoán,1.81
2025-11-01,Thực phẩm,1.68
2025-12-01,Ngân hàng,28.709999999999997
2025-12-01,Bán lẻ,12.11
2025-12-01,Công nghệ,8.33
2025-12-01,Hạ tầng,8.17
2025-12-01,Bảo hiểm,7.1
2025-12-01,Vật liệu,4.88
2025-12-01,BĐS,4.74
2025-12-01,Dầu khí,3.48
2025-12-01,Xây dựng,3.24
2025-12-01,Viễn thông,3.03
2025-12-01,Thực phẩm,2.2
2025-12-01,Tiện ích,2.06
2025-12-01,Chứng khoán,1.95
2026-01-01,Ngân hàng,28.58
2026-01-01,Bán lẻ,13.83
2026-01-01,BĐS,9.78
2026-01-01,Hạ tầng,8.13
2026-01-01,Công nghệ,7.07
2026-01-01,Vật liệu,5.9799999999999995
2026-01-01,Chứng khoán,4.93
2026-01-01,Bảo hiểm,4.52
2026-01-01,Thực phẩm,2.92
2026-01-01,Dầu khí,2.29
2026-01-01,Tiện ích,1.45
2026-01-01,Xây dựng,1.37
2026-01-01,Điện,0.18
2026-02-01,Ngân hàng,29.150000000000006
2026-02-01,Bán lẻ,14.080000000000002
2026-02-01,BĐS,9.21
2026-02-01,Hạ tầng,8.74
2026-02-01,Vật liệu,7.02
2026-02-01,Chứng khoán,6.3999999999999995
2026-02-01,Công nghệ,5.25
2026-02-01,Thực phẩm,5.13
2026-02-01,Bảo hiểm,4.5
2026-02-01,Tiện ích,1.31
2026-02-01,Ô tô,0.97
2026-02-01,Dầu khí,0.94
2026-03-01,Ngân hàng,28.290000000000003
2026-03-01,Bán lẻ,14.86
2026-03-01,BĐS,10.93
2026-03-01,Hạ tầng,8.98
2026-03-01,Vật liệu,7.449999999999999
2026-03-01,Chứng khoán,6.66
2026-03-01,Bảo hiểm,3.92
2026-03-01,Công nghệ,3.41
2026-03-01,Thực phẩm,2.99
2026-03-01,Ô tô,1.56
2026-03-01,Xây dựng,1.51
2026-04-01,Ngân hàng,31.04
2026-04-01,Bán lẻ,14.160000000000002
2026-04-01,Vật liệu,9.69
2026-04-01,BĐS,9.26
2026-04-01,Hạ tầng,7.790000000000001
2026-04-01,Chứng khoán,6.89
2026-04-01,Xây dựng,3.62
2026-04-01,Công nghệ,3.47
2026-04-01,Thực phẩm,3.46
2026-04-01,Bảo hiểm,2.37
2026-04-01,Ô tô,1.58
2026-05-01,Ngân hàng,32.49
2026-05-01,Bán lẻ,13.469999999999999
2026-05-01,Vật liệu,10.850000000000001
2026-05-01,BĐS,8.73
2026-05-01,Hạ tầng,8.0
2026-05-01,Chứng khoán,5.63
2026-05-01,Xây dựng,4.02
2026-05-01,Công nghệ,3.08
2026-05-01,Bảo hiểm,2.39
2026-05-01,Thực phẩm,1.96
2026-05-01,Ô tô,1.81
2026-06-01,Ngân hàng,32.43
2026-06-01,Bán lẻ,13.37
2026-06-01,Vật liệu,11.879999999999999
2026-06-01,BĐS,9.51
2026-06-01,Hạ tầng,7.27
2026-06-01,Chứng khoán,6.04
2026-06-01,Xây dựng,3.74
2026-06-01,Công nghệ,3.0
2026-06-01,Bảo hiểm,2.26
2026-06-01,Ô tô,1.92
2026-06-01,Thực phẩm,1.88
2026-06-01,Dầu khí,0.97
2026-07-01,Ngân hàng,35.92
2026-07-01,Vật liệu,13.100000000000001
2026-07-01,BĐS,11.07
2026-07-01,Chứng khoán,6.64
2026-07-01,Hạ tầng,6.26
2026-07-01,Bán lẻ,6.09
2026-07-01,Công nghệ,4.01
2026-07-01,Dầu khí,2.95
2026-07-01,Bảo hiểm,2.5
2026-07-01,Xây dựng,2.28
2026-07-01,Thực phẩm,2.09
2026-07-01,Ô tô,2.02
