date,price
2021-02-08,12505.19
2021-02-22,13580.27
2021-03-01,13690.92
2021-03-08,13478.02
2021-03-15,13645.76
2021-03-22,13749.63
2021-03-29,13437.27
2021-04-05,14122.3
2021-04-12,14287.13
2021-04-19,14297.33
2021-04-26,13781.18
2021-05-03,14071.29
2021-05-10,14362.5
2021-05-17,14382.06
2021-05-24,14888.78
2021-05-31,15396.88
2021-06-09,15704.45
2021-06-16,15690.62
2021-06-23,15844.08
2021-06-30,16226.96
2021-07-07,16283.77
2021-07-14,15104.24
2021-07-21,14479.49
2021-07-29,14750.07
2021-08-04,15324.14
2021-08-12,15863.2
2021-08-18,15928.09
2021-08-25,15091.89
2021-09-01,15397.33
2021-09-08,15595.53
2021-09-15,15479.43
2021-09-22,15576.92
2021-09-29,15253.76
2021-10-06,15520.93
2021-10-13,16092.57
2021-10-21,16141.47
2021-10-27,15922.71
2021-11-04,16357.25
2021-11-10,16605.09
2021-11-17,16593.85
2021-11-24,16150.11
2021-12-01,16531.75
2021-12-08,15721.71
2021-12-15,16288.83
2021-12-22,16268.8
2021-12-28,16308.77
2022-01-05,16419.97
2022-01-12,16318.11
2022-01-19,15836.64
2022-01-26,15728.33
2022-02-09,16400.7
2022-02-16,16166.87
2022-02-23,16535.45
2022-03-02,16440.74
2022-03-09,16672.46
2022-03-16,15847.12
2022-03-23,16290.4
2022-03-30,16236.03
2022-04-06,16789.71
2022-04-13,16327.84
2022-04-20,16070.14
2022-04-27,14630.61
2022-05-11,14159.85
2022-05-18,13014.08
2022-05-25,13657.73
2022-06-01,14724.28
2022-06-08,15044.47
2022-06-15,14066.18
2022-06-22,14037.45
2022-06-29,13973.95
2022-07-06,13809.48
2022-07-13,13274.42
2022-07-19,13529.64
2022-07-26,13660.17
2022-08-02,14187.79
2022-08-09,14416.16
2022-08-16,14582.84
2022-08-23,14413.71
2022-08-30,14701.53
2022-09-06,14814.45
2022-09-13,14470.75
2022-09-20,13865.75
2022-09-27,13547.76
2022-10-04,12610.71
2022-10-11,12210.86
2022-10-18,12671.04
2022-10-25,11796.59
2022-11-01,12430.84
2022-11-08,11878.11
2022-11-15,11505.8
2022-11-22,11501.69
2022-11-29,12135.15
2022-12-06,12979.93
2022-12-13,12504.06
2022-12-20,12583.76
2022-12-27,12057.58
2023-01-03,12298.45
2023-01-10,12737.19
2023-01-17,12820.47
2023-01-31,13232.68
2023-02-07,13099.74
2023-02-14,12654.34
2023-02-21,13199.7
2023-02-28,12414.16
2023-03-07,12463.81
2023-03-14,12714.18
2023-03-21,12323.24
2023-03-28,12613.16
2023-04-04,12872.12
2023-04-11,12737.82
2023-04-18,12595.15
2023-04-25,12419.79
2023-05-09,12573.15
2023-05-16,12645.86
2023-05-23,12690.73
2023-05-30,12670.93
2023-06-06,12963.13
2023-06-13,13075.34
2023-06-20,13027.02
2023-06-27,13378.04
2023-07-04,13368.95
2023-07-11,13668.09
2023-07-18,13898.44
2023-07-25,14113.87
2023-08-01,14508.84
2023-08-08,14544.88
2023-08-15,14345.88
2023-08-22,13894.24
2023-08-29,14188.42
2023-09-05,14547.33
2023-09-12,14664.51
2023-09-19,14623.49
2023-09-26,14048.41
2023-10-03,14065.08
2023-10-10,13913.04
2023-10-17,14069.14
2023-10-24,13440.23
2023-10-31,12861.96
2023-11-07,13410.04
2023-11-14,13624.87
2023-11-21,13649.38
2023-11-28,13444.92
2023-12-05,13817.2
2023-12-12,13850.87
2023-12-19,13461.22
2023-12-26,13747.21
2024-01-02,13890.48
2024-01-09,14280.92
2024-01-16,14145.05
2024-01-23,14489.91
2024-01-30,14452.39
2024-02-06,14783.36
2024-02-20,15111.55
2024-02-27,15095.42
2024-03-05,15719.3
2024-03-12,15412.71
2024-03-19,15618.28
2024-03-26,15844.92
2024-04-02,16056.86
2024-04-09,15609.33
2024-04-16,15101.46
2024-04-23,14802.04
2024-05-07,15672.77
2024-05-14,15732.73
2024-05-21,16163.22
2024-05-28,16070.48
2024-06-04,16235.08
2024-06-11,16473.81
2024-06-18,16356.59
2024-06-25,16130.44
2024-07-02,16011.25
2024-07-09,16450.5
2024-07-16,16347.65
2024-07-23,16001.38
2024-07-30,15900.09
2024-08-06,15048.19
2024-08-13,15658.93
2024-08-20,16077.79
2024-08-27,16265.61
2024-09-10,16089.19
2024-09-17,15880.5
2024-09-24,16289.51
2024-10-01,16433.17
2024-10-08,16177.19
2024-10-15,16367.99
2024-10-22,16121.23
2024-10-29,15848.71
2024-11-05,15631.22
2024-11-12,15796.36
2024-11-19,15323.98
2024-11-26,15486.95
2024-12-03,15791.92
2024-12-10,16081.79
2024-12-17,15991.49
2024-12-24,15972.03
2024-12-31,16110.57
2025-01-07,15754.14
2025-01-14,15623.52
2025-01-21,15785.41
2025-02-04,15681
2025-02-11,15808.23
2025-02-18,15801.2
2025-02-25,16173.98
2025-03-04,16106.82
2025-03-11,16323.45
2025-03-18,16156.91
2025-03-25,15929.26
2025-04-01,15582.7
2025-04-08,14304.98
2025-04-15,14564.69
2025-04-22,14280.03
2025-04-29,14437.55
2025-05-06,14527.59
2025-05-13,14888.08
2025-05-20,15060.61
2025-05-27,15217.32
2025-06-03,15088.31
2025-06-10,15013.35
2025-06-17,15551.6
2025-06-24,15641.21
2025-07-01,15850.33
2025-07-08,16154.93
2025-07-15,16630.01
2025-07-22,16755.37
2025-07-24,16985.07
2025-07-29,17264.51
2025-07-31,16804.95
2025-08-05,16968.23
2025-08-07,17459.8
2025-08-12,17819.47
2025-08-14,18002.76
2025-08-19,18245.09
2025-08-21,18316.18
2025-08-26,17686.32
2025-08-28,18363.35
2025-09-04,18544.65
2025-09-09,18027.64
2025-09-11,18141.09
2025-09-16,18536.24
2025-09-18,18408.28
2025-09-23,17884.55
2025-09-25,18183.34
2025-09-30,17896.77
2025-10-02,17872.51
2025-10-07,18105.66
2025-10-09,18120.75
2025-10-14,18246.68
2025-10-16,18055.98
2025-10-21,17026.67
2025-10-23,17642.22
2025-10-28,17443.98
2025-10-30,18027.52
2025-11-04,17678.84
2025-11-06,17880.71
2025-11-11,17120.77
2025-11-13,17588.15
2025-11-18,17790.71
2025-11-20,17697.32
2025-11-25,17487.33
2025-11-27,17470.45
2025-12-02,17390.73
2025-12-04,17729.36
2025-12-09,17583.95
2025-12-11,17392.65
2025-12-16,17000.03
2025-12-18,17283.82
2025-12-23,17577.18
2025-12-25,17640.17
2025-12-30,17650.71
2026-01-06,17604.67
2026-01-08,18213.98
2026-01-13,18756.4
2026-01-15,19093.08
2026-01-20,19220.52
2026-01-22,19170.54
2026-01-27,18669.33
2026-01-29,18932.4
2026-02-03,19361.17
2026-02-05,19478.61
2026-02-10,18885.24
2026-02-12,18987.27
2026-02-24,19221.16
2026-02-26,19468.64
2026-03-03,19391.25
2026-03-05,19216.27
2026-03-10,17671.59
2026-03-12,18625.16
2026-03-17,18095.81
2026-03-19,18175.74
2026-03-24,17061.94
2026-03-26,17841.7
2026-03-31,17906.31
2026-04-02,17971.07
2026-04-07,17329.62
2026-04-09,18052.89
2026-04-14,18014.53
2026-04-16,17957.46
2026-04-21,18220.96
2026-04-23,18036.27
2026-04-28,17911.77
2026-05-05,17893.12
2026-05-07,18066.69
2026-05-12,17822.41
2026-05-14,17991.42
2026-05-19,18176.15
2026-05-21,17675.42
2026-05-26,17449.97
2026-05-28,17645.94
2026-06-02,17357.66
2026-06-04,17273.12
2026-06-09,16954.39
2026-06-11,17098.78
2026-06-16,17205.9
2026-06-18,17306.06
2026-06-23,17219.7
2026-06-25,17087.62
2026-06-30,17213.98
2026-07-01,17158.43
2026-07-02,17366.79
2026-07-03,17315.08
2026-07-06,17202.63
2026-07-07,16909.41
2026-07-08,16971.39
2026-07-09,17098.13
2026-07-10,16980.12
2026-07-13,16742.43
2026-07-14,16502.05
2026-07-15,16761.16
2026-07-16,16534.6
2026-07-17,16604.42
2026-07-20,16493.84
2026-07-21,16026.46
2026-07-22,15916.14
2026-07-23,15558.31
2026-07-24,15664.47
2026-07-27,15588.55
2026-07-28,15365.97
2026-07-29,15487.04
2026-07-30,15600.42
2026-07-31,15936.01
2026-08-03,15920.87
2026-08-04,16218.22
2026-08-05,16210.83
2026-08-06,16100.3
2026-08-07,15955.69
2026-08-10,16208.19
2026-08-11,16490.71
2026-08-12,16415.44
2026-08-13,16512.99
2026-08-14,16381.29
2026-08-17,16164.58
2026-08-18,16263.1
2026-08-19,16330
2026-08-20,16259.07
2026-08-21,16332.6
2026-08-24,16571.08
2026-08-25,16624.88
2026-08-26,16505.96
2026-08-27,16704.87
2026-08-28,16680.34
