date,industry,weight_pct
2026-03-01,Xây dựng,2.09
2026-04-01,Ngân hàng,31.259999999999998
2026-04-01,BĐS,17.34
2026-04-01,Bán lẻ,8.969999999999999
2026-04-01,Vật liệu,8.540000000000001
2026-04-01,Chứng khoán,5.25
2026-04-01,Thực phẩm,4.04
2026-04-01,Hạ tầng,3.92
2026-04-01,Dầu khí,3.7300000000000004
2026-04-01,Xây dựng,2.12
2026-04-01,Bảo hiểm,1.65
2026-05-01,Ngân hàng,31.26
2026-05-01,BĐS,22.31
2026-05-01,Bán lẻ,8.58
2026-05-01,Vật liệu,8.46
2026-05-01,Chứng khoán,7.12
2026-05-01,Thực phẩm,4.83
2026-05-01,Dầu khí,3.91
2026-05-01,Hạ tầng,3.04
2026-05-01,Xây dựng,1.6
2026-05-01,Bảo hiểm,1.57
2026-06-01,Ngân hàng,29.240000000000006
2026-06-01,BĐS,21.330000000000005
2026-06-01,Bán lẻ,8.43
2026-06-01,Vật liệu,7.279999999999999
2026-06-01,Chứng khoán,6.95
2026-06-01,Thực phẩm,4.42
2026-06-01,Hạ tầng,3.39
2026-06-01,Dầu khí,3.11
2026-06-01,Xây dựng,1.6
2026-06-01,Bảo hiểm,1.47
2026-06-01,Công nghệ,1.18
2026-06-01,Điện,0.29
2026-07-01,Ngân hàng,30.09999999999999
2026-07-01,BĐS,21.310000000000002
2026-07-01,Bán lẻ,6.85
2026-07-01,Vật liệu,6.49
2026-07-01,Thực phẩm,4.72
2026-07-01,Công nghệ,3.27
2026-07-01,Dầu khí,3.03
2026-07-01,Chứng khoán,2.96
2026-07-01,Bảo hiểm,2.58
2026-07-01,Xây dựng,1.47
2026-07-01,Hạ tầng,1.2
2026-07-01,Ô tô,0.46
2026-07-01,Điện,0.3
