date,stock_code,industry,weight_pct,asset_value,type_asset
2026-08-07,VIC,Bất động sản,9.54,27875820000,STOCK
2026-08-07,VCB,Ngân hàng,6.15,17967900000,STOCK
2026-08-07,VHM,Bất động sản,3.86,11270410000,STOCK
2026-08-07,STB,Ngân hàng,3.58,10445450000,STOCK
2026-08-07,HPG,Vật liệu xây dựng,3.26,9516101000,STOCK
2026-08-07,CTG,Ngân hàng,2.5,7311026800,STOCK
2026-08-07,MBB,Ngân hàng,2.36,6904575000,STOCK
2026-08-07,BID,Ngân hàng,2.12,6190200000,STOCK
2026-08-07,TCB,Ngân hàng,2.11,6166350000,STOCK
2026-08-07,VPB,Ngân hàng,2.05,6001600000,STOCK
