date,industry,weight_pct
2026-08-08,Ngân hàng,21.6
2026-08-08,Bất động sản,19.97
2026-08-08,Công nghệ và thông tin,3.95
2026-08-08,Thực phẩm - Đồ uống,1.81
2026-08-08,Xây dựng,0.77
2026-08-08,Bảo hiểm,0.03
2026-08-08,Chứng khoán,0.02
2026-08-08,Tiện ích,0.02
2026-08-08,Vận tải - Kho bãi,0.02
2026-08-08,Thiết bị điện,0.02
2026-08-08,Vật liệu xây dựng,0.01
2026-08-08,Khai khoáng,0.01
