date,stock_code,industry,weight_pct,asset_value,type_asset
2026-07-01,VIC,Bất động sản,18.12,119339340000,STOCK
2026-07-01,VHM,Bất động sản,7.26,47836300000,STOCK
2026-07-01,VCB,Ngân hàng,5.3,34883936600,STOCK
2026-07-01,HPG,Vật liệu xây dựng,4.55,29981501200,STOCK
2026-07-01,CTG,Ngân hàng,4.45,29324772400,STOCK
2026-07-01,MBB,Ngân hàng,4.32,28451362500,STOCK
2026-07-01,TCB,Ngân hàng,4.0,26309760000,STOCK
2026-07-01,HDB,Ngân hàng,3.59,23616356400,STOCK
2026-07-01,MWG,Bán lẻ,3.43,22612650000,STOCK
2026-07-01,STB,Ngân hàng,3.23,21283050000,STOCK
