date,stock_code,industry,weight_pct,asset_value,type_asset
2026-01-01,MML121021,,13.33,1235768878435,BOND
2026-01-01,VHM121025,,10.15,940694696022,BOND
2026-01-01,VIC124004,,6.85,634775645072,BOND
2026-01-01,NVL122001,,5.97,553372573384,BOND
2026-01-01,VIC124005,,5.7,528284578190,BOND
2026-01-01,NLG12402,,5.4,500038320000,BOND
2026-01-01,VIC124003,,3.34,309452141605,BOND
2026-01-01,CIIB2427001BONDS,,3.24,300000000000,BOND
2026-01-01,NPM123023,,3.17,293667665795,BOND
2026-01-01,HDB124018,,1.9,176229999208,BOND
2026-01-01,SHB125010,,1.69,156277129500,BOND
2026-01-01,CII124021,,1.61,148900000000,BOND
2026-01-01,DSE125018,,0.97,90058862700,BOND
2026-01-01,VIC123029,,0.67,62364809240,BOND
2026-01-01,NPM123022,,0.63,58296733648,BOND
2026-01-01,NPM123024,,0.32,30000395486,BOND
2026-01-01,NPM123021,,0.04,3415343892,BOND
2026-01-01,CASH,,35.03,3246544365238,CASH
2026-02-01,MML121021,,14.82,1234299887493,BOND
2026-02-01,VHM121025,,11.32,942366742763,BOND
2026-02-01,VIC124004,,7.63,635374600000,BOND
2026-02-01,NVL122001,,6.62,550920902586,BOND
2026-02-01,NLG12402,,6.0,500038320000,BOND
2026-02-01,NPM123023,,3.53,293667665795,BOND
2026-02-01,HDB124018,,2.12,176266213180,BOND
2026-02-01,SHB125010,,1.87,155916162000,BOND
2026-02-01,CIIB2427001BONDS,,1.8,150000000000,BOND
2026-02-01,CII124021,,1.79,148900000000,BOND
2026-02-01,DSE125018,,1.08,90152754300,BOND
2026-02-01,VIC123029,,0.75,62503219280,BOND
2026-02-01,NPM123022,,0.7,58151988533,BOND
2026-02-01,NPM123024,,0.35,29509137800,BOND
2026-02-01,VIC124003,,0.11,9283769728,BOND
2026-02-01,NPM123021,,0.04,3377289397,BOND
2026-02-01,CASH,,39.47,3287177579352,CASH
2026-03-01,MML121021,,18.15,1238054089803,BOND
2026-03-01,VHM121025,,16.53,1126965247562,BOND
2026-03-01,NVL122001,,7.53,513703264652,BOND
2026-03-01,NPM123023,,5.2,354860178713,BOND
2026-03-01,VIC124005,,4.69,320043113600,BOND
2026-03-01,CIIB2427001BONDS,,4.4,300000000000,BOND
2026-03-01,VIC124003,,3.94,268880451411,BOND
2026-03-01,NLG12402,,2.93,200016000000,BOND
2026-03-01,HDB124018,,2.66,181086365584,BOND
2026-03-01,SHB125010,,2.27,154722105000,BOND
2026-03-01,CII124021,,2.18,148900000000,BOND
2026-03-01,MSN12201,,1.99,135993240800,BOND
2026-03-01,DSE125018,,1.41,95891200642,BOND
2026-03-01,VIC123029,,0.91,62318852360,BOND
2026-03-01,NPM123022,,0.85,58173455452,BOND
2026-03-01,NPM123024,,0.44,29932165085,BOND
2026-03-01,NPM123021,,0.05,3333673248,BOND
2026-03-01,CASH,,23.860000000000003,1626576948238,CASH
2026-04-01,MML121021,,19.37,1206170002529,BOND
2026-04-01,VHM121025,,18.04,1123749894742,BOND
2026-04-01,NVL122001,,8.28,515646621752,BOND
2026-04-01,NPM123023,,5.75,358217079951,BOND
2026-04-01,VIC124005,,5.13,319355878400,BOND
2026-04-01,CIIB2427001BONDS,,4.82,300000000000,BOND
2026-04-01,VIC124003,,4.34,270282025051,BOND
2026-04-01,NLG12402,,3.24,201999682000,BOND
2026-04-01,HDB124018,,2.83,176016316164,BOND
2026-04-01,SHB125010,,2.42,150784089000,BOND
2026-04-01,CII124021,,2.39,148900000000,BOND
2026-04-01,MSN12201,,2.18,135471661760,BOND
2026-04-01,DSE125018,,1.54,95905376168,BOND
2026-04-01,VIC123029,,1.0,62012187960,BOND
2026-04-01,NPM123022,,0.93,58173455452,BOND
2026-04-01,NPM123024,,0.48,29904190007,BOND
2026-04-01,NPM123021,,0.05,3404267248,BOND
2026-04-01,CASH,,17.2,1071306803317,CASH
2026-05-01,MML121021,,21.15,1221801014439,BOND
2026-05-01,VHM121025,,15.15,875338975646,BOND
2026-05-01,NVL122001,,9.11,526093463732,BOND
2026-05-01,NPM123023,,6.2,358217079951,BOND
2026-05-01,VIC124005,,5.46,315486793532,BOND
2026-05-01,CIIB2427001BONDS,,5.01,289501447500,BOND
2026-05-01,VIC124003,,4.68,270085387230,BOND
2026-05-01,NLG12402,,3.5,201987710000,BOND
2026-05-01,HDB124018,,3.06,176613134116,BOND
2026-05-01,SHB125010,,2.69,155672161500,BOND
2026-05-01,CII124021,,2.58,148900000000,BOND
2026-05-01,MSN12201,,2.37,136982398720,BOND
2026-05-01,DSE125018,,1.66,95890980302,BOND
2026-05-01,VIC123029,,1.07,61925760580,BOND
2026-05-01,NPM123022,,1.01,58173455452,BOND
2026-05-01,NPM123024,,0.52,29874419683,BOND
2026-05-01,NPM123021,,0.06,3418800904,BOND
2026-05-01,CASH,,14.73,850791234101,CASH
2026-06-01,MML121021,,16.42,862103546763,BOND
2026-06-01,VHM121025,,15.68,823138929846,BOND
2026-06-01,NVL122001,,9.47,497415742581,BOND
2026-06-01,NPM123023,,6.81,357480859636,BOND
2026-06-01,VIC124005,,6.0,315080287856,BOND
2026-06-01,CIIB2427001BONDS,,5.51,289501447500,BOND
2026-06-01,VIC124003,,5.14,270030244081,BOND
2026-06-01,NLG12402,,3.71,195014956500,BOND
2026-06-01,HDB124018,,3.49,183096127394,BOND
2026-06-01,SHB125010,,2.9,152248561500,BOND
2026-06-01,CII124021,,2.79,146493123818,BOND
2026-06-01,MSN12201,,2.51,131694488880,BOND
2026-06-01,DSE125018,,1.83,95896817396,BOND
2026-06-01,VIC123029,,1.17,61473179180,BOND
2026-06-01,NPM123022,,1.06,55678570183,BOND
2026-06-01,NPM123024,,0.57,30030044149,BOND
2026-06-01,NPM123021,,0.07,3420564460,BOND
2026-06-01,CASH,,14.860000000000001,780576657030,CASH
2026-07-01,VHM121025,,16.18,783723730701,BOND
2026-07-01,MML121021,,12.65,612618197118,BOND
2026-07-01,NVL122001,,9.8,474824000502,BOND
2026-07-01,NPM123023,,7.38,357480859636,BOND
2026-07-01,VIC124005,,6.47,313154248140,BOND
