date,industry,weight_pct
2025-02-01,Ngân hàng,21.779999999999998
2025-02-01,BĐS,13.47
2025-02-01,Bảo hiểm,11.93
2025-02-01,Thực phẩm,9.21
2025-02-01,Ô tô,7.67
2025-02-01,Hạ tầng,7.42
2025-02-01,Vật liệu,3.75
2025-02-01,Chứng khoán,3.52
2025-02-01,Sản xuất,3.5
2025-02-01,Dầu khí,3.47
2025-02-01,Tiện ích,2.66
2025-03-01,Ngân hàng,25.450000000000003
2025-03-01,BĐS,17.32
2025-03-01,Bảo hiểm,10.67
2025-03-01,Ô tô,9.399999999999999
2025-03-01,Hạ tầng,6.779999999999999
2025-03-01,Vật liệu,5.49
2025-03-01,Thực phẩm,4.2
2025-03-01,Tiện ích,3.57
2025-03-01,Dầu khí,3.45
2025-03-01,Sản xuất,3.39
2025-03-01,Dược phẩm,3.22
2025-03-01,Công nghệ,2.83
2025-04-01,Ngân hàng,25.860000000000003
2025-04-01,Bảo hiểm,12.28
2025-04-01,Vật liệu,9.14
2025-04-01,Hạ tầng,7.289999999999999
2025-04-01,Công nghệ,6.22
2025-04-01,Dầu khí,4.26
2025-04-01,Thực phẩm,4.16
2025-04-01,Ô tô,3.78
2025-04-01,Sản xuất,3.71
2025-04-01,Dược phẩm,3.42
2025-04-01,Tiện ích,3.14
2025-04-01,BĐS,2.02
2025-05-01,Ngân hàng,27.18
2025-05-01,Bảo hiểm,12.03
2025-05-01,Hạ tầng,9.26
2025-05-01,Vật liệu,8.850000000000001
2025-05-01,Thực phẩm,7.35
2025-05-01,Công nghệ,6.42
2025-05-01,Ô tô,5.01
2025-05-01,Dầu khí,4.2
2025-05-01,Tiện ích,3.21
2025-05-01,Sản xuất,2.9
2025-05-01,BĐS,2.14
2025-05-01,Dược phẩm,2.04
2025-06-01,Ngân hàng,30.83
2025-06-01,Bảo hiểm,13.169999999999998
2025-06-01,Vật liệu,9.14
2025-06-01,Hạ tầng,9.030000000000001
2025-06-01,Thực phẩm,8.309999999999999
2025-06-01,Công nghệ,6.33
2025-06-01,Ô tô,5.5
2025-06-01,Dầu khí,4.28
2025-06-01,Tiện ích,3.14
2025-06-01,BĐS,2.02
2025-06-01,Dược phẩm,1.94
2025-07-01,Ngân hàng,34.160000000000004
2025-07-01,Bảo hiểm,11.59
2025-07-01,Thực phẩm,10.700000000000001
2025-07-01,Vật liệu,9.7
2025-07-01,Hạ tầng,8.379999999999999
2025-07-01,BĐS,4.78
2025-07-01,Ô tô,4.53
2025-07-01,Công nghệ,3.7
2025-07-01,Tiện ích,2.69
2025-07-01,Dược phẩm,1.63
2025-08-01,Ngân hàng,31.18
2025-08-01,Bảo hiểm,13.12
2025-08-01,Hạ tầng,9.99
2025-08-01,Thực phẩm,9.91
2025-08-01,Vật liệu,9.610000000000001
2025-08-01,BĐS,4.98
2025-08-01,Chứng khoán,3.95
2025-08-01,Công nghệ,3.72
2025-08-01,Ô tô,2.87
2025-08-01,Tiện ích,1.3
2025-09-01,Ngân hàng,25.5
2025-09-01,Bảo hiểm,14.68
2025-09-01,Vật liệu,13.6
2025-09-01,Hạ tầng,11.600000000000001
2025-09-01,Thực phẩm,8.18
2025-09-01,Công nghệ,6.67
2025-09-01,BĐS,5.88
2025-09-01,Chứng khoán,4.3
2025-09-01,Ô tô,3.05
2025-09-01,Bán lẻ,2.38
2025-09-01,Xây dựng,0.99
2025-10-01,Ngân hàng,19.66
2025-10-01,Bảo hiểm,15.1
2025-10-01,Hạ tầng,13.250000000000002
2025-10-01,Vật liệu,13.079999999999998
2025-10-01,Công nghệ,6.91
2025-10-01,Thực phẩm,5.8100000000000005
2025-10-01,BĐS,5.27
2025-10-01,Bán lẻ,4.5
2025-10-01,Ô tô,2.89
2025-10-01,Dầu khí,2.61
2025-10-01,Điện,2.54
2025-10-01,Xây dựng,1.94
2025-11-01,Ngân hàng,27.14
2025-11-01,Vật liệu,17.1
2025-11-01,Hạ tầng,13.91
2025-11-01,Bảo hiểm,11.24
2025-11-01,Công nghệ,6.6
2025-11-01,BĐS,5.24
2025-11-01,Bán lẻ,4.54
2025-11-01,Dầu khí,4.17
2025-11-01,Ô tô,3.35
2025-11-01,Điện,2.5
2025-11-01,Xây dựng,2.11
2025-12-01,Ngân hàng,33.120000000000005
2025-12-01,Hạ tầng,13.19
2025-12-01,Vật liệu,12.579999999999998
2025-12-01,Chứng khoán,6.42
2025-12-01,Công nghệ,4.96
2025-12-01,Bảo hiểm,4.78
2025-12-01,Bán lẻ,4.4
2025-12-01,Ô tô,4.36
2025-12-01,Điện,3.04
2025-12-01,BĐS,3.02
2025-12-01,Dầu khí,2.78
2026-01-01,Ngân hàng,35.48
2026-01-01,Hạ tầng,12.889999999999999
2026-01-01,Vật liệu,12.870000000000001
2026-01-01,BĐS,7.04
2026-01-01,Chứng khoán,6.18
2026-01-01,Bán lẻ,4.55
2026-01-01,Ô tô,4.35
2026-01-01,Điện,3.86
2026-01-01,Dệt may,2.39
2026-01-01,Công nghệ,2.38
2026-01-01,Dầu khí,2.06
2026-02-01,Ngân hàng,31.979999999999997
2026-02-01,Vật liệu,11.979999999999999
2026-02-01,Bán lẻ,11.43
2026-02-01,Hạ tầng,11.100000000000001
2026-02-01,BĐS,7.09
2026-02-01,Ô tô,6.3
2026-02-01,Chứng khoán,5.85
2026-02-01,Điện,2.96
2026-02-01,Dệt may,2.36
2026-02-01,Dầu khí,1.94
2026-03-01,Ngân hàng,32.63
2026-03-01,BĐS,12.75
2026-03-01,Hạ tầng,11.54
2026-03-01,Bán lẻ,10.37
2026-03-01,Vật liệu,7.9
2026-03-01,Ô tô,7.54
2026-03-01,Chứng khoán,3.14
2026-03-01,Điện,2.78
2026-03-01,Dệt may,2.14
2026-04-01,Ngân hàng,33.71
2026-04-01,Hạ tầng,10.850000000000001
2026-04-01,BĐS,10.76
2026-04-01,Bán lẻ,10.02
2026-04-01,Ô tô,9.969999999999999
2026-04-01,Vật liệu,8.58
2026-04-01,Chứng khoán,4.03
2026-04-01,Dệt may,3.29
2026-04-01,Dầu khí,2.4
2026-04-01,Điện,1.69
2026-04-01,Thực phẩm,1.42
2026-05-01,Ngân hàng,29.72
2026-05-01,Hạ tầng,11.27
2026-05-01,BĐS,10.139999999999999
2026-05-01,Ô tô,9.719999999999999
2026-05-01,Bán lẻ,8.76
2026-05-01,Vật liệu,7.949999999999999
2026-05-01,Bảo hiểm,5.0600000000000005
2026-05-01,Chứng khoán,3.62
2026-05-01,Công nghệ,2.97
2026-05-01,Xây dựng,2.36
2026-05-01,Điện,1.83
2026-05-01,Thực phẩm,1.81
2026-05-01,Dệt may,1.8
2026-06-01,Ngân hàng,29.37
2026-06-01,Ô tô,10.92
2026-06-01,Hạ tầng,10.870000000000001
2026-06-01,Bán lẻ,10.33
2026-06-01,Vật liệu,9.98
2026-06-01,BĐS,9.35
2026-06-01,Bảo hiểm,5.85
2026-06-01,Xây dựng,2.39
2026-06-01,Chứng khoán,1.81
2026-06-01,Thực phẩm,1.79
2026-06-01,Dệt may,1.72
2026-07-01,Ngân hàng,36.09
2026-07-01,Ô tô,12.649999999999999
2026-07-01,Vật liệu,9.760000000000002
2026-07-01,Bảo hiểm,6.67
2026-07-01,Bán lẻ,6.07
2026-07-01,Hạ tầng,5.699999999999999
2026-07-01,BĐS,5.42
2026-07-01,Chứng khoán,3.11
2026-07-01,Dầu khí,2.9
2026-07-01,Thực phẩm,2.82
2026-07-01,Xây dựng,1.53
