date,industry,weight_pct
2026-07-07,Ngân hàng,10.29
2026-07-07,Thực phẩm - Đồ uống,10.04
2026-07-07,Vật liệu xây dựng,8.66
2026-07-07,Chế biến thủy sản,5.75
2026-07-07,Vận tải - Kho bãi,5.5
2026-07-07,Xây dựng,4.33
2026-07-07,Bất động sản,4.12
2026-07-07,Chứng khoán,3.91
2026-07-07,Công nghệ và thông tin,3.71
2026-07-07,Khai khoáng,3.53
2026-07-07,Bán lẻ,2.97
2026-07-07,Bán buôn,2.72
2026-07-07,Tiện ích,1.5
