date,stock_code,industry,weight_pct,asset_value,type_asset
2026-08-07,ACB,Ngân hàng,5.99,28276535400,STOCK
2026-08-07,VNM,Thực phẩm - Đồ uống,5.93,28007910000,STOCK
2026-08-07,MBB,Ngân hàng,5.88,27782550000,STOCK
2026-08-07,MWG,Bán lẻ,4.03,19033770000,STOCK
2026-08-07,TCB,Ngân hàng,3.95,18666960000,STOCK
2026-08-07,CTG,Ngân hàng,3.91,18483264800,STOCK
2026-08-07,FPT,Công nghệ và thông tin,3.91,18493431000,STOCK
2026-08-07,BWE,Tiện ích,3.57,16871820000,STOCK
2026-08-07,TLG,Sản xuất Phụ trợ,3.02,14276080000,STOCK
2026-08-07,VIB,Ngân hàng,2.96,13961180000,STOCK
