date,industry,weight_pct
2025-02-01,Ngân hàng,34.72999999999999
2025-02-01,BĐS,16.43
2025-02-01,Công nghệ,9.43
2025-02-01,Hạ tầng,6.4
2025-02-01,Bán lẻ,6.27
2025-02-01,Vật liệu,5.1
2025-02-01,Thực phẩm,3.97
2025-02-01,Ô tô,3.4799999999999995
2025-02-01,Sản xuất,2.83
2025-02-01,Tiện ích,2.66
2025-02-01,Dầu khí,2.47
2025-02-01,Chứng khoán,1.21
2025-02-01,Dệt may,0.6
2025-03-01,Ngân hàng,35.22
2025-03-01,BĐS,16.32
2025-03-01,Công nghệ,7.18
2025-03-01,Hạ tầng,6.1899999999999995
2025-03-01,Bán lẻ,5.95
2025-03-01,Ô tô,5.57
2025-03-01,Vật liệu,5.27
2025-03-01,Thực phẩm,3.66
2025-03-01,Sản xuất,2.95
2025-03-01,Tiện ích,2.51
2025-03-01,Chứng khoán,1.25
2025-03-01,Dầu khí,0.96
2025-04-01,Ngân hàng,36.769999999999996
2025-04-01,BĐS,10.37
2025-04-01,Hạ tầng,7.890000000000001
2025-04-01,Bán lẻ,7.6899999999999995
2025-04-01,Công nghệ,5.81
2025-04-01,Vật liệu,5.31
2025-04-01,Sản xuất,4.01
2025-04-01,Thực phẩm,3.73
2025-04-01,Tiện ích,3.15
2025-04-01,Chứng khoán,2.99
2025-04-01,Ô tô,1.33
2025-05-01,Ngân hàng,34.57
2025-05-01,BĐS,14.26
2025-05-01,Hạ tầng,7.88
2025-05-01,Bán lẻ,7.73
2025-05-01,Công nghệ,5.72
2025-05-01,Vật liệu,4.89
2025-05-01,Sản xuất,3.8
2025-05-01,Thực phẩm,3.58
2025-05-01,Tiện ích,3.0
2025-05-01,Chứng khoán,2.89
2025-05-01,Ô tô,2.62
2025-05-01,Dầu khí,2.03
2025-06-01,Ngân hàng,35.58
2025-06-01,BĐS,12.610000000000001
2025-06-01,Bán lẻ,8.37
2025-06-01,Hạ tầng,7.08
2025-06-01,Công nghệ,5.05
2025-06-01,Vật liệu,4.93
2025-06-01,Sản xuất,3.64
2025-06-01,Ô tô,3.39
2025-06-01,Thực phẩm,2.96
2025-06-01,Chứng khoán,2.88
2025-06-01,Tiện ích,2.73
2025-06-01,Dầu khí,2.39
2025-07-01,Ngân hàng,37.260000000000005
2025-07-01,BĐS,14.659999999999998
2025-07-01,Bán lẻ,8.15
2025-07-01,Hạ tầng,6.470000000000001
2025-07-01,Vật liệu,6.12
2025-07-01,Công nghệ,4.77
2025-07-01,Ô tô,3.33
2025-07-01,Dầu khí,2.95
2025-07-01,Thực phẩm,2.94
2025-07-01,Tiện ích,2.63
2025-07-01,Chứng khoán,1.9
2025-08-01,Ngân hàng,36.75
2025-08-01,BĐS,15.56
2025-08-01,Bán lẻ,9.7
2025-08-01,Hạ tầng,7.66
2025-08-01,Vật liệu,6.19
2025-08-01,Công nghệ,3.87
2025-08-01,Dầu khí,3.61
2025-08-01,Ô tô,2.52
2025-08-01,Tiện ích,2.19
2025-08-01,Thực phẩm,1.91
2025-08-01,Chứng khoán,1.86
2025-09-01,Ngân hàng,33.57
2025-09-01,BĐS,14.129999999999999
2025-09-01,Bán lẻ,12.41
2025-09-01,Hạ tầng,7.9
2025-09-01,Vật liệu,7.07
2025-09-01,Công nghệ,4.12
2025-09-01,Dầu khí,3.67
2025-09-01,Chứng khoán,3.04
2025-09-01,Tiện ích,2.4
2025-09-01,Ô tô,2.31
2025-09-01,Thực phẩm,1.75
2025-10-01,Ngân hàng,31.419999999999998
2025-10-01,Bán lẻ,16.990000000000002
2025-10-01,BĐS,16.63
2025-10-01,Hạ tầng,7.6
2025-10-01,Vật liệu,6.13
2025-10-01,Công nghệ,4.41
2025-10-01,Dầu khí,4.39
2025-10-01,Tiện ích,2.32
2025-10-01,Ô tô,2.23
2025-10-01,Thực phẩm,2.06
2025-10-01,Chứng khoán,1.51
2025-11-01,Ngân hàng,30.6
2025-11-01,BĐS,17.849999999999998
2025-11-01,Bán lẻ,17.090000000000003
2025-11-01,Hạ tầng,7.6899999999999995
2025-11-01,Vật liệu,6.4
2025-11-01,Dầu khí,4.76
2025-11-01,Công nghệ,4.33
2025-11-01,Ô tô,2.48
2025-11-01,Tiện ích,2.35
2025-11-01,Thực phẩm,2.1
2025-11-01,Chứng khoán,1.65
2025-12-01,Ngân hàng,33.57
2025-12-01,Bán lẻ,19.25
2025-12-01,BĐS,14.090000000000003
2025-12-01,Hạ tầng,7.08
2025-12-01,Vật liệu,6.2
2025-12-01,Dầu khí,4.909999999999999
2025-12-01,Công nghệ,4.16
2025-12-01,Chứng khoán,2.47
2025-12-01,Ô tô,2.46
2025-12-01,Thực phẩm,1.94
2025-12-01,Tiện ích,1.03
2026-01-01,Ngân hàng,34.14
2026-01-01,Bán lẻ,17.51
2026-01-01,BĐS,13.18
2026-01-01,Hạ tầng,7.0
2026-01-01,Công nghệ,5.79
2026-01-01,Vật liệu,4.66
2026-01-01,Dầu khí,2.99
2026-01-01,Chứng khoán,2.79
2026-01-01,Thực phẩm,2.49
2026-01-01,Ô tô,1.56
2026-01-01,Tiện ích,0.93
2026-02-01,Ngân hàng,34.59
2026-02-01,Bán lẻ,18.2
2026-02-01,BĐS,13.4
2026-02-01,Hạ tầng,6.47
2026-02-01,Chứng khoán,5.6899999999999995
