date,industry,weight_pct
2026-03-01,Ngân hàng,11.47
2026-03-01,BĐS,8.36
2026-03-01,Vật liệu,5.24
2026-03-01,Chứng khoán,4.73
2026-03-01,Hạ tầng,4.609999999999999
2026-03-01,Công nghệ,3.13
2026-03-01,Xây dựng,2.48
2026-03-01,Thực phẩm,2.19
2026-03-01,Logistics,1.84
2026-03-01,Dầu khí,1.78
2026-03-01,Vận tải,1.54
2026-04-01,Ngân hàng,21.53
2026-04-01,BĐS,16.02
2026-04-01,Vật liệu,9.54
2026-04-01,Chứng khoán,9.05
2026-04-01,Công nghệ,5.74
2026-04-01,Xây dựng,4.87
2026-04-01,Hạ tầng,4.59
2026-04-01,Thực phẩm,4.39
2026-04-01,Logistics,3.65
2026-04-01,Dầu khí,3.25
2026-04-01,Vận tải,3.22
2026-05-01,Ngân hàng,21.96
2026-05-01,BĐS,14.65
2026-05-01,Vật liệu,7.220000000000001
2026-05-01,Xây dựng,6.579999999999999
2026-05-01,Chứng khoán,6.02
2026-05-01,Hạ tầng,5.48
2026-05-01,Công nghệ,3.46
2026-05-01,Dầu khí,2.77
2026-05-01,Thực phẩm,2.41
2026-05-01,Du lịch,2.35
2026-05-01,Logistics,2.32
2026-06-01,Ngân hàng,27.169999999999998
2026-06-01,BĐS,17.05
2026-06-01,Xây dựng,8.41
2026-06-01,Vật liệu,7.609999999999999
2026-06-01,Hạ tầng,6.91
2026-06-01,Chứng khoán,6.57
2026-06-01,Công nghệ,3.83
2026-06-01,Du lịch,3.11
2026-06-01,Dầu khí,3.06
2026-06-01,Thực phẩm,2.64
2026-06-01,Logistics,2.57
2026-07-01,Ngân hàng,27.75
2026-07-01,BĐS,16.68
2026-07-01,Xây dựng,8.02
2026-07-01,Vật liệu,7.59
2026-07-01,Hạ tầng,7.33
2026-07-01,Chứng khoán,6.08
2026-07-01,Công nghệ,4.02
2026-07-01,Du lịch,3.02
2026-07-01,Dầu khí,3.0
2026-07-01,Thực phẩm,2.65
2026-07-01,Logistics,2.52
