date,industry,weight_pct
2026-08-07,Ngân hàng,21.21
2026-08-07,Tài chính khác,17.23
2026-08-07,Bất động sản,4.58
2026-08-07,Thực phẩm - Đồ uống,1.26
2026-08-07,Chứng khoán,1.06
2026-08-07,Tiện ích,0.87
2026-08-07,Vận tải - Kho bãi,0.8
2026-08-07,Vật liệu xây dựng,0.66
2026-08-07,Công nghệ và thông tin,0.66
2026-08-07,Bán lẻ,0.46
2026-08-07,Sản xuất Nhựa - Hóa chất,0.33
